"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"switch.front_door_motion_detection","switch","on","Front Door Motion detection","",""
"switch.living_room_motion_detection","switch","on","living room Motion detection","",""
"todo.shopping_list","todo","0","Shopping List","",""
"stt.faster_whisper","stt","unknown","faster-whisper","",""
"wake_word.openwakeword","wake_word","2026-01-28T06:07:08.694595+00:00","openwakeword","",""
"tts.piper","tts","2026-02-16T02:36:33.558832+00:00","piper","",""
"conversation.google_ai_conversation","conversation","2026-01-08T16:16:17.952507+00:00","Google AI Conversation","",""
"stt.google_ai_stt_2","stt","unknown","Google AI STT","",""
"tts.google_ai_tts","tts","2026-01-08T15:57:54.376172+00:00","Google AI TTS","",""
"ai_task.google_ai_task","ai_task","unknown","Google AI Task","",""
"media_player.bose_home_speaker_300","media_player","off","Bose Home Speaker 300","speaker",""
"select.jeffery_satellite_assistant","select","Home Assistant Cloud Jef","Jeffery Satellite Assistant","",""
"select.jeffery_satellite_assistant_2","select","preferred","Jeffery Satellite Assistant 2","",""
"select.jeffery_satellite_finished_speaking_detection","select","relaxed","Jeffery Satellite Finished speaking detection","",""
"select.jeffery_satellite_wake_word","select","unavailable","Jeffery Satellite Wake word","",""
"select.jeffery_satellite_wake_word_2","select","unavailable","Jeffery Satellite Wake word 2","",""
"sensor.jeffery_satellite_s3_temperature","sensor","unavailable","Jeffery Satellite S3 Temperature","temperature","°F"
"sensor.jeffery_satellite_s3_humidity","sensor","unavailable","Jeffery Satellite S3 Humidity","humidity","%"
"sensor.jeffery_satellite_battery_level","sensor","unavailable","Jeffery Satellite Battery level","battery","%"
"sensor.jeffery_satellite_wifi_db","sensor","unavailable","Jeffery Satellite WiFi db","signal_strength","dBm"
"sensor.jeffery_satellite_wifi_signal","sensor","unavailable","Jeffery Satellite WiFi Signal","","%"
"sensor.jeffery_satellite_ssid","sensor","unavailable","Jeffery Satellite SSID","",""
"sensor.jeffery_satellite_bssid","sensor","unavailable","Jeffery Satellite BSSID","",""
"sensor.jeffery_satellite_ip_address","sensor","unavailable","Jeffery Satellite IP Address","",""
"sensor.jeffery_satellite_device_uptime","sensor","unavailable","Jeffery Satellite Device uptime","",""
"sensor.jeffery_satellite_timer","sensor","unavailable","Jeffery Satellite Timer","",""
"light.jeffery_satellite_lcd_backlight","light","unavailable","Jeffery Screen","",""
"number.jeffery_satellite_scr_save_delay","number","unavailable","Jeffery Satellite Scr/save delay","","secs"
"number.jeffery_satellite_scr_off_delay","number","unavailable","Jeffery Satellite Scr/off delay","","secs"
"number.jeffery_satellite_scr_save_brightness","number","unavailable","Jeffery Satellite Scr/save Brightness","","%"
"number.jeffery_satellite_default_brightness","number","unavailable","Jeffery Satellite Default Brightness","","%"
"switch.esp32_s3_box_3_cbfa30_speaker_enable","switch","unavailable","Jeffery Satellite Speaker Enable","",""
"switch.jeffery_satellite_display_conversation","switch","unavailable","Jeffery Satellite Display conversation","",""
"switch.jeffery_satellite_output_audio_externally","switch","unavailable","Jeffery Satellite Output audio externally","",""
"switch.esp32_s3_box_3_cbfa30_mute","switch","unavailable","Jeffery Satellite Mute","",""
"switch.jeffery_satellite_scr_save_enable","switch","unavailable","Jeffery Satellite Scr/save enable","",""
"switch.jeffery_satellite_scr_off_enable","switch","unavailable","Jeffery Satellite Scr/off enable","",""
"switch.jeffery_satellite_screen_wake_on_motion","switch","unavailable","Jeffery Satellite Screen wake on motion","",""
"switch.jeffery_satellite_play_wake_sound","switch","unavailable","Jeffery Satellite Play wake sound","",""
"switch.jeffery_satellite_mute_responses","switch","unavailable","Jeffery Satellite Mute Responses","",""
"text.jeffery_satellite_notification_text","text","unavailable","Jeffery Satellite Notification Text","",""
"button.jeffery_satellite_reboot","button","unavailable","Jeffery Satellite Reboot","restart",""
"binary_sensor.jeffery_satellite_presence_detect","binary_sensor","unavailable","Jeffery Satellite Presence detect","occupancy",""
"select.esp32_s3_box_3_cbfa30_wake_word_engine_location","select","unavailable","Jeffery Satellite Wake word engine location","",""
"select.jeffery_satellite_time_format","select","unavailable","Jeffery Satellite Time Format","",""
"media_player.jeffery_satellite_media_player","media_player","unavailable","Jeffery Satellite Media Player","speaker",""
"sensor.bose_speaker_wifi_signal_strength","sensor","-37","Bose Speaker WiFi Signal Strength","signal_strength","dBm"
"sensor.bose_speaker_wifi_ssid","sensor","sowu","Bose Speaker WiFi SSID","",""
"binary_sensor.wyze_cam_wyze_cam_motion","binary_sensor","unknown","Wyze Cam Wyze Cam Motion","",""
"binary_sensor.wyze_cam_pan_cam_motion","binary_sensor","unknown","Wyze Cam pan cam Motion","",""
"binary_sensor.wyze_cam_redbase_motion","binary_sensor","unknown","Wyze Cam redbase Motion","",""
"button.wyze_cam_wyze_cam_update_snapshot","button","unknown","Wyze Cam Wyze Cam Update Snapshot","",""
"button.wyze_cam_wyze_cam_reboot","button","unknown","Wyze Cam Wyze Cam Reboot","",""
"button.wyze_cam_pan_cam_update_snapshot","button","unknown","Wyze Cam pan cam Update Snapshot","",""
"button.wyze_cam_pan_cam_reboot","button","unknown","Wyze Cam pan cam Reboot","",""
"button.wyze_cam_pan_cam_reset_rotation","button","unknown","Wyze Cam pan cam Reset Rotation","",""
"button.wyze_cam_redbase_update_snapshot","button","unknown","Wyze Cam redbase Update Snapshot","",""
"button.wyze_cam_redbase_reboot","button","unknown","Wyze Cam redbase Reboot","",""
"camera.wyze_cam_wyze_cam_snapshot","camera","unavailable","Wyze Cam Wyze Cam Snapshot","",""
"camera.wyze_cam_pan_cam_snapshot","camera","unavailable","Wyze Cam pan cam Snapshot","",""
"camera.wyze_cam_redbase_snapshot","camera","unavailable","Wyze Cam redbase Snapshot","",""
"cover.wyze_cam_pan_cam_pan_tilt","cover","unknown","Wyze Cam pan cam Pan Tilt","",""
"number.wyze_cam_wyze_cam_bitrate","number","180","Wyze Cam Wyze Cam Bitrate","data_rate",""
"number.wyze_cam_wyze_cam_fps","number","15","Wyze Cam Wyze Cam Fps","",""
"number.wyze_cam_pan_cam_bitrate","number","180","Wyze Cam pan cam Bitrate","data_rate",""
"number.wyze_cam_pan_cam_fps","number","15","Wyze Cam pan cam Fps","",""
"number.wyze_cam_redbase_bitrate","number","unknown","Wyze Cam redbase Bitrate","data_rate",""
"number.wyze_cam_redbase_fps","number","unknown","Wyze Cam redbase Fps","",""
"siren.wyze_cam_wyze_cam_alarm","siren","unknown","Wyze Cam Wyze Cam Alarm","",""
"siren.wyze_cam_pan_cam_alarm","siren","unknown","Wyze Cam pan cam Alarm","",""
"siren.wyze_cam_redbase_alarm","siren","unknown","Wyze Cam redbase Alarm","",""
"select.wyze_cam_pan_cam_cruise_point","select","unknown","Wyze Cam pan cam Cruise Point","",""
"sensor.wyze_cam_wyze_cam_res","sensor","1","Wyze Cam Wyze Cam Res","",""
"sensor.wyze_cam_wyze_cam_signal","sensor","53","Wyze Cam Wyze Cam Signal","",""
"sensor.wyze_cam_wyze_cam_audio","sensor","{""codec"": ""mulaw"", ""rate"": 8000, ""codec_out"": """"}","Wyze Cam Wyze Cam Audio","",""
"sensor.wyze_cam_pan_cam_res","sensor","1","Wyze Cam pan cam Res","",""
"sensor.wyze_cam_pan_cam_signal","sensor","57","Wyze Cam pan cam Signal","",""
"sensor.wyze_cam_pan_cam_audio","sensor","{""codec"": ""mulaw"", ""rate"": 8000, ""codec_out"": """"}","Wyze Cam pan cam Audio","",""
"sensor.wyze_cam_redbase_res","sensor","unknown","Wyze Cam redbase Res","",""
"sensor.wyze_cam_redbase_signal","sensor","unknown","Wyze Cam redbase Signal","",""
"sensor.wyze_cam_redbase_audio","sensor","unknown","Wyze Cam redbase Audio","",""
"switch.wyze_cam_wyze_cam_stream","switch","off","Wyze Cam Wyze Cam Stream","",""
"switch.wyze_cam_wyze_cam_power","switch","on","Wyze Cam Wyze Cam Power","",""
"switch.wyze_cam_wyze_cam_ir","switch","on","Wyze Cam Wyze Cam Ir","",""
"switch.wyze_cam_wyze_cam_night_vision","switch","on","Wyze Cam Wyze Cam Night Vision","",""
"switch.wyze_cam_wyze_cam_motion_detection","switch","on","Wyze Cam Wyze Cam Motion Detection","",""
"switch.wyze_cam_wyze_cam_notifications","switch","unknown","Wyze Cam Wyze Cam Notifications","",""
"switch.wyze_cam_wyze_cam_status_light","switch","on","Wyze Cam Wyze Cam Status Light","",""
"switch.wyze_cam_wyze_cam_motion_tagging","switch","on","Wyze Cam Wyze Cam Motion Tagging","",""
"switch.wyze_cam_wyze_cam_flip_horizontal","switch","off","Wyze Cam Wyze Cam Flip Horizontal","",""
"switch.wyze_cam_wyze_cam_flip_vertical","switch","off","Wyze Cam Wyze Cam Flip Vertical","",""
"switch.wyze_cam_pan_cam_stream","switch","off","Wyze Cam pan cam Stream","",""
"switch.wyze_cam_pan_cam_power","switch","on","Wyze Cam pan cam Power","",""
"switch.wyze_cam_pan_cam_ir","switch","on","Wyze Cam pan cam Ir","",""
"switch.wyze_cam_pan_cam_night_vision","switch","on","Wyze Cam pan cam Night Vision","",""
"switch.wyze_cam_pan_cam_motion_detection","switch","on","Wyze Cam pan cam Motion Detection","",""
"switch.wyze_cam_pan_cam_notifications","switch","unknown","Wyze Cam pan cam Notifications","",""
"switch.wyze_cam_pan_cam_status_light","switch","on","Wyze Cam pan cam Status Light","",""
"switch.wyze_cam_pan_cam_motion_tagging","switch","on","Wyze Cam pan cam Motion Tagging","",""
"switch.wyze_cam_pan_cam_flip_horizontal","switch","on","Wyze Cam pan cam Flip Horizontal","",""
"switch.wyze_cam_pan_cam_flip_vertical","switch","on","Wyze Cam pan cam Flip Vertical","",""
"switch.wyze_cam_pan_cam_pan_cruise","switch","unknown","Wyze Cam pan cam Pan Cruise","",""
"switch.wyze_cam_pan_cam_motion_tracking","switch","off","Wyze Cam pan cam Motion Tracking","",""
"switch.wyze_cam_redbase_stream","switch","off","Wyze Cam redbase Stream","",""
"switch.wyze_cam_redbase_power","switch","unknown","Wyze Cam redbase Power","",""
"switch.wyze_cam_redbase_ir","switch","unknown","Wyze Cam redbase Ir","",""
"switch.wyze_cam_redbase_night_vision","switch","unknown","Wyze Cam redbase Night Vision","",""
"switch.wyze_cam_redbase_motion_detection","switch","unknown","Wyze Cam redbase Motion Detection","",""
"switch.wyze_cam_redbase_notifications","switch","unknown","Wyze Cam redbase Notifications","",""
"switch.wyze_cam_redbase_status_light","switch","unknown","Wyze Cam redbase Status Light","",""
"switch.wyze_cam_redbase_motion_tagging","switch","unknown","Wyze Cam redbase Motion Tagging","",""
"switch.wyze_cam_redbase_flip_horizontal","switch","unknown","Wyze Cam redbase Flip Horizontal","",""
"switch.wyze_cam_redbase_flip_vertical","switch","unknown","Wyze Cam redbase Flip Vertical","",""
"media_player.spotify_paul_sowu","media_player","idle","Spotify Paul Sowu","",""
"todo.my_tasks","todo","2","TODO","",""
"todo.paul","todo","0","Paul","",""
"todo.tuella","todo","0","Tuella","",""
"todo.house_tasks","todo","0","House tasks","",""
"automation.maintain_comfort_band_71_73degf","automation","on","Maintain Comfort Band 71–73°F","",""
"automation.hvac_fan_circulation_hourly","automation","on","HVAC Fan Circulation Hourly","",""
"automation.main_lights_master_on","automation","on","Main Lights Master On","",""
"automation.main_lights_master_off","automation","on","Main Lights Master Off","",""
"automation.great_room_blinds_open_at_11_30_am_if_still_closed","automation","on","Great Room Blinds - Open at 8:00 AM if Still Closed","",""
"automation.great_room_blinds_close_at_5_30_pm","automation","on","Great Room Blinds - Close at 5:30 PM","",""
"automation.dining_room_blinds_open_at_8_00_am_if_still_closed","automation","on","Dining Room Blinds - Open at 8:00 AM if Still Closed","",""
"automation.dining_room_blinds_close_at_5_30_pm","automation","on","Dining Room Blinds - Close at 5:30 PM","",""
"automation.study_blinds_open_weekday_morning","automation","on","Study Blinds - Open Weekday Morning","",""
"automation.study_blinds_close_weekday_evening","automation","on","Study Blinds - Close Weekday Evening","",""
"automation.morning_kitchen_lights_weekday","automation","on","Morning Kitchen Lights - Weekday","",""
"automation.away_mode_lights_off_paul_tuella","automation","on","Away Mode - Lights Off (Paul + Tuella)","",""
"automation.welcome_home_evening_kitchen_light","automation","on","Welcome Home - Evening Kitchen Light","",""
"automation.front_porch_light_on_at_sunset","automation","on","Front Porch Light - Sunset Failsafe","",""
"automation.front_porch_light_off_at_sunrise","automation","on","Front Porch Light - Sunrise Failsafe","",""
"automation.front_porch_light_virtual_toggle_sync","automation","on","Front Porch Light - Virtual Toggle Sync","",""
"automation.midnight_backup_common_area_lights_off","automation","on","2 AM Backup - Common Area Lights Off","",""
"automation.kitchen_light_auto_off_no_motion_45_min","automation","on","Kitchen Light Auto-Off - No Motion 45 Min","",""
"automation.kitchen_light_auto_on_motion_detected","automation","on","Kitchen Light Auto-On - Motion Detected","",""
"automation.sleep_detection_bedtime_routine","automation","on","Sleep Detection - Bedtime Routine","",""
"automation.ha_startup_notification","automation","on","HA Startup Notification","",""
"automation.mqtt_broker_unavailable_notification","automation","on","MQTT Broker Unavailable Notification","",""
"automation.mqtt_broker_reconnected_notification","automation","on","MQTT Broker Reconnected Notification","",""
"automation.ha_restart_kitchen_light_cleanup","automation","on","HA Restart - Kitchen Light Cleanup","",""
"automation.ha_restart_wake_kitchen_tablet_screen","automation","on","HA Restart - Wake Kitchen Tablet Screen","",""
"media_player.spotifyplus_paul_sowu","media_player","off","SpotifyPlus Paul Sowu","",""
"light.dining_room_main_light","light","off","Dining Room Light","",""
"fan.dining_room_main_fan","fan","off","Dining Room Fan","",""
"assist_satellite.vaca_ea80840db","assist_satellite","idle","Kitchen_VACA","",""
"binary_sensor.vaca_ea80840db_screen","binary_sensor","on","Kitchen_VACA Screen","",""
"binary_sensor.vaca_ea80840db_battery_charging","binary_sensor","on","Kitchen_VACA Battery charging","battery_charging",""
"binary_sensor.vaca_ea80840db_motion","binary_sensor","off","Kitchen_VACA Motion","motion",""
"button.vaca_ea80840db_wake","button","2026-02-24T00:17:49.228833+00:00","Kitchen_VACA Wake","",""
"button.vaca_ea80840db_refresh","button","2026-02-17T17:55:01.165156+00:00","Kitchen_VACA Refresh","",""
"button.vaca_ea80840db_sleep_screen","button","2026-02-26T04:06:50.119287+00:00","Kitchen_VACA Sleep screen","",""
"button.vaca_ea80840db_wake_screen","button","2026-02-25T19:38:23.329403+00:00","Kitchen_VACA Wake screen","",""
"select.vaca_ea80840db_assistant","select","Kitchen Vaca Agent ","Kitchen_VACA Assistant","",""
"select.vaca_ea80840db_noise_suppression_level","select","low","Kitchen_VACA Noise suppression level","",""
"select.vaca_ea80840db_finished_speaking_detection","select","default","Kitchen_VACA Finished speaking detection","",""
"select.vaca_ea80840db_wake_word","select","Jeffery","Kitchen_VACA Wake word","",""
"select.vaca_ea80840db_wake_word_sound","select","ding","Kitchen_VACA Wake word sound","",""
"select.vaca_ea80840db_screen_timeout","select","60","Kitchen_VACA Screen timeout","",""
"switch.vaca_ea80840db_mute","switch","off","Kitchen_VACA Mute","",""
"switch.vaca_ea80840db_screen","switch","on","Kitchen_VACA Screen","",""
"switch.vaca_ea80840db_swipe_to_refresh","switch","off","Kitchen_VACA Swipe to refresh","",""
"switch.vaca_ea80840db_auto_brightness","switch","on","Kitchen_VACA Auto brightness","",""
"switch.vaca_ea80840db_screen_always_on","switch","off","Kitchen_VACA Screen always on","",""
"switch.vaca_ea80840db_dark_mode","switch","on","Kitchen_VACA Dark mode","",""
"switch.vaca_ea80840db_on_screen_diagnostics","switch","off","Kitchen_VACA On screen diagnostics","",""
"switch.vaca_ea80840db_continue_conversation","switch","on","Kitchen_VACA Continue conversation","",""
"switch.vaca_ea80840db_alarm","switch","off","Kitchen_VACA Alarm","",""
"switch.vaca_ea80840db_screen_on_with_wake_word","switch","on","Kitchen_VACA Screen on with wake word","",""
"switch.vaca_ea80840db_advanced_gain_control","switch","on","Kitchen_VACA Advanced gain control","",""
"switch.vaca_ea80840db_voice_enhancer","switch","off","Kitchen_VACA Voice enhancer","",""
"switch.vaca_ea80840db_screen_saver","switch","off","Kitchen_VACA Screen saver","",""
"switch.vaca_ea80840db_do_not_disturb","switch","off","Kitchen_VACA Do not disturb","",""
"switch.vaca_ea80840db_screen_on_with_bump","switch","on","Kitchen_VACA Screen on with bump","",""
"switch.vaca_ea80840db_motion_detection","switch","on","Kitchen_VACA Motion detection","",""
"switch.vaca_ea80840db_screen_on_with_motion","switch","on","Kitchen_VACA Screen on with motion","",""
"media_player.vaca_ea80840db_media_player","media_player","idle","Kitchen_VACA Media Player","speaker",""
"number.vaca_ea80840db_mic_gain","number","8","Kitchen_VACA Mic gain","",""
"number.vaca_ea80840db_voice_volume","number","10","Kitchen_VACA Voice volume","",""
"number.vaca_ea80840db_music_volume","number","10","Kitchen_VACA Music volume","",""
"number.vaca_ea80840db_ducking_volume","number","3","Kitchen_VACA Ducking volume","",""
"number.vaca_ea80840db_screen_brightness","number","0","Kitchen_VACA Screen brightness","",""
"number.vaca_ea80840db_wake_word_threshold","number","5","Kitchen_VACA Wake word threshold","",""
"number.vaca_ea80840db_zoom_level","number","0.5","Kitchen_VACA Zoom level","",""
"number.vaca_ea80840db_motion_detection_sensitivity","number","70.0","Kitchen_VACA Motion detection sensitivity","",""
"number.vaca_ea80840db_bump_sensitivity","number","8.0","Kitchen_VACA Bump sensitivity","",""
"sensor.vaca_ea80840db_stt","sensor","Yes, yes.","Kitchen_VACA STT","",""
"sensor.vaca_ea80840db_tts","sensor","The Dining Room Light is now off! If you need anything else, just let me know! 😊","Kitchen_VACA TTS","",""
"sensor.vaca_ea80840db_intent","sensor","The Dining Room Light is now off! If you need anything else, just let me know! 😊","Kitchen_VACA Intent","",""
"sensor.vaca_ea80840db_orientation","sensor","landscape","Kitchen_VACA Orientation","",""
"sensor.vaca_ea80840db_current_path","sensor","/command-center/lights","Kitchen_VACA Current path","",""
"sensor.vaca_ea80840db_app_version","sensor","0.9.2","Kitchen_VACA App version","",""
"sensor.vaca_ea80840db_battery","sensor","84","Kitchen_VACA Battery","battery","%"
"sensor.vaca_ea80840db_last_motion","sensor","2026-02-26T04:49:28+00:00","Kitchen_VACA Last motion","timestamp",""
"calendar.public_2","calendar","off","Public","",""
"calendar.holidays_in_united_states_2","calendar","off","Holidays in united states","",""
"calendar.haynessowu_gmail_com_2","calendar","off","Haynessowu@gmail.com","",""
"calendar.family_2","calendar","off","Family","",""
"calendar.sowu_paul_gmail_com_2","calendar","off","Sowu.paul@gmail.com","",""
"calendar.birthdays_3","calendar","off","Birthdays","",""
"calendar.augusta_eagles_varsity_boys_basketball_2","calendar","off","Augusta eagles varsity boys basketball","",""
"calendar.public","calendar","off","Public","",""
"calendar.holidays_in_united_states","calendar","off","Holidays in united states","",""
"calendar.haynessowu_gmail_com","calendar","off","Haynessowu@gmail.com","",""
"calendar.family","calendar","off","Calendar","",""
"calendar.sowu_paul_gmail_com","calendar","off","Sowu.paul@gmail.com","",""
"calendar.birthdays_2","calendar","off","Birthdays","",""
"calendar.augusta_eagles_varsity_boys_basketball","calendar","off","Augusta eagles varsity boys basketball","",""
"cover.blind_tilt_5b8c","cover","closed","Study Blinds","blind",""
"binary_sensor.blind_tilt_5b8c_calibration","binary_sensor","on","Study Blinds Calibration","",""
"sensor.blind_tilt_5b8c_battery","sensor","62","Study Blinds Battery","battery","%"
"sensor.blind_tilt_5b8c_light_level","sensor","1","Study Blinds Light level","",""
"sensor.blind_tilt_5b8c_bluetooth_signal","sensor","-66","Study Blinds Bluetooth signal","signal_strength","dBm"
"cover.great_room_blinds","cover","closed","Great Room Blinds","blind",""
"binary_sensor.great_room_blinds_calibration","binary_sensor","on","Great Room Blinds Calibration","",""
"sensor.great_room_blinds_battery","sensor","62","Great Room Blinds Battery","battery","%"
"sensor.great_room_blinds_light_level","sensor","1","Great Room Blinds Light level","",""
"sensor.blind_tilt_2549_bluetooth_signal","sensor","-48","Great Room Blinds Bluetooth signal","signal_strength","dBm"
"cover.dining_room_blinds","cover","closed","Dining Room Blinds","blind",""
"binary_sensor.dining_room_blinds_calibration","binary_sensor","on","Dining Room Blinds Calibration","",""
"sensor.dining_room_blinds_battery","sensor","63","Dining Room Blinds Battery","battery","%"
"sensor.dining_room_blinds_light_level","sensor","1","Dining Room Blinds Light level","",""
"media_player.kitchen_dot","media_player","idle","Kitchen dot","",""
"media_player.t_s_echo_auto","media_player","idle","T's Echo Auto","",""
"media_player.office","media_player","unavailable","Great Room show","",""
"media_player.family_dot","media_player","idle","Family dot","",""
"media_player.t_s_bose_home_speaker_300","media_player","idle","T's Bose Home Speaker 300","",""
"media_player.living_room","media_player","unavailable","Bose Home Speaker 300","",""
"media_player.t_s_fire_tv","media_player","idle","T's Fire TV","",""
"media_player.t_s_4th_fire_tv","media_player","idle","T's 4th Fire TV","",""
"media_player.t_s_alexa_app_for_pc","media_player","unavailable","T's Alexa App for PC","",""
"media_player.show_8","media_player","unavailable","Show 8","",""
"media_player.kit_and_fam","media_player","idle","Kit and fam","",""
"button.hisense_l203x_8494_identify","button","unknown","Hisense L203X 8494 Identify","identify",""
"media_player.hisense_l203x_8494","media_player","off","Hisense L203X 8494","tv",""
"switch.hisense_l203x_8494_mute","switch","off","Hisense L203X 8494 Mute","",""
"switch.great_room_dot_do_not_disturb_switch","switch","off","Kitchen dot Do not disturb","switch",""
"switch.great_room_dot_shuffle_switch","switch","unavailable","Kitchen dot Shuffle","switch",""
"switch.great_room_dot_repeat_switch","switch","unavailable","Kitchen dot Repeat","switch",""
"switch.t_s_echo_auto_do_not_disturb_switch","switch","off","T's Echo Auto Do not disturb","switch",""
"switch.office_do_not_disturb_switch","switch","unavailable","Great Room show Do not disturb","switch",""
"switch.office_shuffle_switch","switch","unavailable","Great Room show Shuffle","switch",""
"switch.office_repeat_switch","switch","unavailable","Great Room show Repeat","switch",""
"switch.mauriece_dot_do_not_disturb_switch","switch","off","Family dot Do not disturb","switch",""
"switch.mauriece_dot_shuffle_switch","switch","unavailable","Family dot Shuffle","switch",""
"switch.mauriece_dot_repeat_switch","switch","unavailable","Family dot Repeat","switch",""
"switch.t_s_fire_tv_do_not_disturb_switch","switch","off","T's Fire TV Do not disturb","switch",""
"switch.t_s_4th_fire_tv_do_not_disturb_switch","switch","off","T's 4th Fire TV Do not disturb","switch",""
"switch.t_s_alexa_app_for_pc_do_not_disturb_switch","switch","unavailable","T's Alexa App for PC Do not disturb","switch",""
"switch.t_s_alexa_app_for_pc_shuffle_switch","switch","unavailable","T's Alexa App for PC Shuffle","switch",""
"switch.t_s_alexa_app_for_pc_repeat_switch","switch","unavailable","T's Alexa App for PC Repeat","switch",""
"switch.show_8_do_not_disturb_switch","switch","unavailable","Show 8 Do not disturb","switch",""
"switch.show_8_shuffle_switch","switch","unavailable","Show 8 Shuffle","switch",""
"switch.show_8_repeat_switch","switch","unavailable","Show 8 Repeat","switch",""
"switch.kit_and_fam_do_not_disturb","switch","off","Kit and fam Do not disturb","switch",""
"switch.kit_and_fam_shuffle","switch","unavailable","Kit and fam Shuffle","switch",""
"switch.kit_and_fam_repeat","switch","unavailable","Kit and fam Repeat","switch",""
"sensor.great_room_dot_next_alarm","sensor","unknown","Kitchen dot Next alarm","timestamp",""
"sensor.great_room_dot_next_timer","sensor","unknown","Kitchen dot Next timer","timestamp",""
"sensor.great_room_dot_next_reminder","sensor","unknown","Kitchen dot Next reminder","timestamp",""
"sensor.t_s_echo_auto_next_reminder","sensor","unknown","T's Echo Auto Next reminder","timestamp",""
"sensor.office_next_alarm","sensor","unavailable","Great Room show Next alarm","timestamp",""
"sensor.office_next_timer","sensor","unavailable","Great Room show Next timer","timestamp",""
"sensor.office_next_reminder","sensor","unavailable","Great Room show Next reminder","timestamp",""
"sensor.mauriece_dot_next_alarm","sensor","unknown","Family dot Next alarm","timestamp",""
"sensor.mauriece_dot_next_timer","sensor","unknown","Family dot Next timer","timestamp",""
"sensor.mauriece_dot_next_reminder","sensor","unknown","Family dot Next reminder","timestamp",""
"sensor.t_s_fire_tv_next_alarm","sensor","unknown","T's Fire TV Next alarm","timestamp",""
"sensor.t_s_fire_tv_next_timer","sensor","unknown","T's Fire TV Next timer","timestamp",""
"sensor.t_s_fire_tv_next_reminder","sensor","unknown","T's Fire TV Next reminder","timestamp",""
"sensor.t_s_4th_fire_tv_next_alarm","sensor","unknown","T's 4th Fire TV Next alarm","timestamp",""
"sensor.t_s_4th_fire_tv_next_timer","sensor","unknown","T's 4th Fire TV Next timer","timestamp",""
"sensor.t_s_4th_fire_tv_next_reminder","sensor","unknown","T's 4th Fire TV Next reminder","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_alarm","sensor","unavailable","T's Alexa App for PC Next alarm","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_timer","sensor","unavailable","T's Alexa App for PC Next timer","timestamp",""
"sensor.t_s_alexa_app_for_pc_next_reminder","sensor","unavailable","T's Alexa App for PC Next reminder","timestamp",""
"sensor.show_8_next_alarm","sensor","unavailable","Show 8 Next alarm","timestamp",""
"sensor.show_8_next_timer","sensor","unavailable","Show 8 Next timer","timestamp",""
"sensor.show_8_next_reminder","sensor","unavailable","Show 8 Next reminder","timestamp",""
"conversation.jeffery_ai","conversation","2026-02-24T01:53:11.575793+00:00","Jeffery Ai","",""
"binary_sensor.dj_wu_presence","binary_sensor","off","DJ Wu Presence","presence",""
"binary_sensor.living_room_motion","binary_sensor","unavailable","living room Motion","motion",""
"binary_sensor.living_room_motion_2","binary_sensor","unavailable","Living Room Motion","motion",""
"binary_sensor.dj_wu_s24_ultra_presence","binary_sensor","off","Dj Wu S24 Ultra Presence","presence",""
"binary_sensor.range_child_lock","binary_sensor","off","Range Child lock","",""
"binary_sensor.range_remote_control","binary_sensor","off","Range Remote control","",""
"binary_sensor.range_door","binary_sensor","off","Range Door","opening",""
"binary_sensor.dryer_wrinkle_prevent_active","binary_sensor","off","Dryer Wrinkle prevent active","",""
"binary_sensor.dryer_child_lock","binary_sensor","off","Dryer Child lock","",""
"binary_sensor.dryer_remote_control","binary_sensor","off","Dryer Remote control","",""
"binary_sensor.dryer_power","binary_sensor","off","Dryer Power","power",""
"binary_sensor.front_door_motion_2","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_motion","binary_sensor","off","Front Door Motion","motion",""
"button.range_stop","button","2025-11-25T21:18:54.069556+00:00","Range Stop","",""
"event.living_room_main","event","unavailable","living room main","button",""
"event.front_door_main","event","2026-02-25T23:37:24.903+00:00","Front Door main","button",""
"event.front_door_main_2","event","2026-02-15T00:46:37.618+00:00","Front Door main","button",""
"light.master_bedroom_switch_led","light","unavailable","Master Bedroom switch_led","",""
"light.living_room_fan_light_switch_led","light","off","living room fan & light switch_led","",""
"light.m_bedroom_fan_switch_led","light","unavailable","M bedroom fan switch_led","",""
"select.dryer","select","stop","Dryer","",""
"select.range_lamp","select","off","Range Lamp","",""
"sensor.living_room_battery_2","sensor","unavailable","living room Battery","battery","%"
"sensor.living_room_battery_3","sensor","unavailable","Living Room Battery","battery","%"
"sensor.range_operating_state","sensor","ready","Range Operating state","enum",""
"sensor.range_oven_mode","sensor","others","Range Oven mode","enum",""
"sensor.range_machine_state","sensor","ready","Range Machine state","enum",""
"sensor.range_job_state","sensor","ready","Range Job state","enum",""
"sensor.range_completion_time","sensor","2026-02-25T05:41:46+00:00","Range Completion time","timestamp",""
"sensor.range_setpoint","sensor","unknown","Range Setpoint","temperature","°F"
"sensor.range_temperature","sensor","175","Range Temperature","temperature","°F"
"sensor.dryer_machine_state","sensor","stop","Dryer Machine state","enum",""
"sensor.dryer_job_state","sensor","none","Dryer Job state","enum",""
"sensor.dryer_completion_time","sensor","2026-02-25T17:10:58+00:00","Dryer Completion time","timestamp",""
"sensor.dryer_energy","sensor","157.8","Dryer Energy","energy","kWh"
